app_name,entity_path,entity_name
corpo__arasaka_ma_security__lvl1_07,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_security__lvl1_08,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_security__lvl1_09,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_security__lvl1_10,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_sniper__lvl2_01,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_sniper__lvl2_02,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_sniper__lvl2_03,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_techie__lvl2_01,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_techie__lvl2_02,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__arasaka_ma_techie__lvl2_03,Character.arasaka_2020agent_ranged3_2020masamune_ma,Konpeki Guard
corpo__generic_wa_fast_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_fast_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_fast_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_04,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_05,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_06,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_07,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_08,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_09,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_generic_10,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__04,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl1_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl1_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl1_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl2_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl2_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_netrunner__lvl2_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_shotgun_wa_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_shotgun_wa_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_shotgun_wa_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_sniper_01,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_sniper_02,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
corpo__generic_wa_sniper_03,Character.ma_hey_gle_07_afterlife_merc_generic_medium_range_w_hard_Tracy_Phillips,Tracy Phillips
gang__valentinos_ma_elite__lvl2_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_07,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_08,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_09,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite__lvl2_10,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_elite_akimbo__lvl3_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_07,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_08,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_09,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl1_10,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_07,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_08,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_09,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl2_10,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_grunt__lvl3_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong__lvl2_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_01,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_02,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_03,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_04,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_05,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
gang__valentinos_ma_strong_shotgun__lvl3_06,Character.ma_hey_gle_02_valentinos_grunt2_ranged2_ajax_ma_Rogelio_Cruz,Rogelio Cruz
corpo__generic_ma_black_masked__lvl2_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_black_masked__lvl3_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_fast_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_fast_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_fast_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_04,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_06,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_07,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_08,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_09,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_10,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_11,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_generic_12,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_guard__lvl1_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_guard__lvl1_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_guard__lvl1_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_guard__lvl1_04,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner_04,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl1_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl1_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl1_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl2_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl2_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_netrunner__lvl2_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_security__lvl2_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_security__lvl2_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_security__lvl2_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_security__lvl2_04,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_shotgun_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_shotgun_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_shotgun_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_sniper_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_sniper_02,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_sniper_03,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_sniper_04,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
corpo__generic_ma_strongarms__lvl2_01,Character.sts_wat_kab_102_enemy_security_blackmasked_sniper3_grad_ma_elite,Male Masked Security
blackwater_mb_blackwater_001,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
blackwater_mb_blackwater_002,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb__sq006_security_guard,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb__sts_std_rcr_01_vic_vega,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_black_masked__lvl3_01,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_enforcer__lvl3_01,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_enforcer__lvl3_02,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_enforcer__lvl3_03,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl1_01,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl1_02,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl1_03,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl1_04,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl2_01,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl2_02,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl2_03,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
corpo__generic_mb_security__lvl2_04,Character.sts_wat_kab_102_enemy_security_blackmasked3_fmelee3_katana_mb_elite,Vic Vega
service__media_wa__president_n54_president_myers,Character.sq017_media,Presenter 1
service__media_wa__tvhost_dms__ruth_dzeng,Character.sq017_media,Presenter 1
service__media_wa__tvhost_n54__gillean_jordan,Character.sq017_media,Presenter 1
service__media_wa__tvhost_n54__juanita_tseng,Character.sq017_media,Presenter 1
service__media_wa__tvhost_wns__karina_lee,Character.sq017_media,Presenter 1
service__media_wa__tvhost_wns__karina_lee_human_arms,Character.sq017_media,Presenter 1
service__media_wa_actress_bushido__grace,Character.sq017_media,Presenter 1
service__media_wa_audience_n54_margot_not_important,Character.sq017_media,Presenter 1
service__media_wa_guest_dms_sara_krakosky,Character.sq017_media,Presenter 1
service__media_wa_guest_n54_maria_jimenez,Character.sq017_media,Presenter 1
service__media_wa_guest_wns__mantisblade_woman,Character.sq017_media,Presenter 1
service__media_wa_hostess_n54,Character.sq017_media,Presenter 1
service__media_wa_journalist_presenter_01,Character.sq017_media,Presenter 1
service__media_wa_journalist_presenter_02,Character.sq017_media,Presenter 1
service__media_wa_newswoman_n54_Kathryn_OBrien,Character.sq017_media,Presenter 1
service__media_wa_sq017_premiere_01,Character.sq017_media,Presenter 1
service__media_wa__president_n54_president_myers,Character.sq017_media,Presenter 2
service__media_wa__tvhost_dms__ruth_dzeng,Character.sq017_media,Presenter 2
service__media_wa__tvhost_n54__gillean_jordan,Character.sq017_media,Presenter 2
service__media_wa__tvhost_n54__juanita_tseng,Character.sq017_media,Presenter 2
service__media_wa__tvhost_wns__karina_lee,Character.sq017_media,Presenter 2
service__media_wa__tvhost_wns__karina_lee_human_arms,Character.sq017_media,Presenter 2
service__media_wa_actress_bushido__grace,Character.sq017_media,Presenter 2
service__media_wa_audience_n54_margot_not_important,Character.sq017_media,Presenter 2
service__media_wa_guest_dms_sara_krakosky,Character.sq017_media,Presenter 2
service__media_wa_guest_n54_maria_jimenez,Character.sq017_media,Presenter 2
service__media_wa_guest_wns__mantisblade_woman,Character.sq017_media,Presenter 2
service__media_wa_hostess_n54,Character.sq017_media,Presenter 2
service__media_wa_journalist_presenter_01,Character.sq017_media,Presenter 2
service__media_wa_journalist_presenter_02,Character.sq017_media,Presenter 2
service__media_wa_newswoman_n54_Kathryn_OBrien,Character.sq017_media,Presenter 2
service__media_wa_sq017_premiere_01,Character.sq017_media,Presenter 2
service__media_wa__president_n54_president_myers,Character.sq017_media,Karina Lee Human Arms
service__media_wa__tvhost_dms__ruth_dzeng,Character.sq017_media,Karina Lee Human Arms
service__media_wa__tvhost_n54__gillean_jordan,Character.sq017_media,Karina Lee Human Arms
service__media_wa__tvhost_n54__juanita_tseng,Character.sq017_media,Karina Lee Human Arms
service__media_wa__tvhost_wns__karina_lee,Character.sq017_media,Karina Lee Human Arms
service__media_wa__tvhost_wns__karina_lee_human_arms,Character.sq017_media,Karina Lee Human Arms
service__media_wa_actress_bushido__grace,Character.sq017_media,Karina Lee Human Arms
service__media_wa_audience_n54_margot_not_important,Character.sq017_media,Karina Lee Human Arms
service__media_wa_guest_dms_sara_krakosky,Character.sq017_media,Karina Lee Human Arms
service__media_wa_guest_n54_maria_jimenez,Character.sq017_media,Karina Lee Human Arms
service__media_wa_guest_wns__mantisblade_woman,Character.sq017_media,Karina Lee Human Arms
service__media_wa_hostess_n54,Character.sq017_media,Karina Lee Human Arms
service__media_wa_journalist_presenter_01,Character.sq017_media,Karina Lee Human Arms
service__media_wa_journalist_presenter_02,Character.sq017_media,Karina Lee Human Arms
service__media_wa_newswoman_n54_Kathryn_OBrien,Character.sq017_media,Karina Lee Human Arms
service__media_wa_sq017_premiere_01,Character.sq017_media,Karina Lee Human Arms
service__media_wa__president_n54_president_myers,Character.sq017_media,Audience
service__media_wa__tvhost_dms__ruth_dzeng,Character.sq017_media,Audience
service__media_wa__tvhost_n54__gillean_jordan,Character.sq017_media,Audience
service__media_wa__tvhost_n54__juanita_tseng,Character.sq017_media,Audience
service__media_wa__tvhost_wns__karina_lee,Character.sq017_media,Audience
service__media_wa__tvhost_wns__karina_lee_human_arms,Character.sq017_media,Audience
service__media_wa_actress_bushido__grace,Character.sq017_media,Audience
service__media_wa_audience_n54_margot_not_important,Character.sq017_media,Audience
service__media_wa_guest_dms_sara_krakosky,Character.sq017_media,Audience
service__media_wa_guest_n54_maria_jimenez,Character.sq017_media,Audience
service__media_wa_guest_wns__mantisblade_woman,Character.sq017_media,Audience
service__media_wa_hostess_n54,Character.sq017_media,Audience
service__media_wa_journalist_presenter_01,Character.sq017_media,Audience
service__media_wa_journalist_presenter_02,Character.sq017_media,Audience
service__media_wa_newswoman_n54_Kathryn_OBrien,Character.sq017_media,Audience
service__media_wa_sq017_premiere_01,Character.sq017_media,Audience
service__media_wa__president_n54_president_myers,Character.sq017_media,Guest Mantisblade Woman
service__media_wa__tvhost_dms__ruth_dzeng,Character.sq017_media,Guest Mantisblade Woman
service__media_wa__tvhost_n54__gillean_jordan,Character.sq017_media,Guest Mantisblade Woman
service__media_wa__tvhost_n54__juanita_tseng,Character.sq017_media,Guest Mantisblade Woman
service__media_wa__tvhost_wns__karina_lee,Character.sq017_media,Guest Mantisblade Woman
service__media_wa__tvhost_wns__karina_lee_human_arms,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_actress_bushido__grace,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_audience_n54_margot_not_important,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_guest_dms_sara_krakosky,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_guest_n54_maria_jimenez,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_guest_wns__mantisblade_woman,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_hostess_n54,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_journalist_presenter_01,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_journalist_presenter_02,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_newswoman_n54_Kathryn_OBrien,Character.sq017_media,Guest Mantisblade Woman
service__media_wa_sq017_premiere_01,Character.sq017_media,Guest Mantisblade Woman
corpo__arasaka_wa_agent_2020__lvl2_01,Character.q113_estate_mansion_female_guard_rifleman,Female Cyborg
corpo__arasaka_wa_agent_2020__lvl2_02,Character.q113_estate_mansion_female_guard_rifleman,Female Cyborg
corpo__arasaka_wa_agent_2020__lvl2_03,Character.q113_estate_mansion_female_guard_rifleman,Female Cyborg
